isbn,title,author,publisher,genre,book_explanation,cover_image
9788973378296,눈뜬 자들의 도시,"주제 사라마구 지음, 정영목 옮김",해냄,소설/시/희곡,"노벨문학상 수상 작가 주제 사라마구의 대표작
권력의 우매함과 잔인함을 풍자한
알레고리와 패러독스의 걸작!
주제 사라마구 탄생 100주년 기념 스페셜 에디션!

“세상의 모든 눈뜬 자들이여, 지금 무엇을 보고 있는가?”

노벨문학상을 수상한 세계적인 거장 주제 사라마구의 대표작 『눈뜬 자들의 도시』는 2007년에 첫 출간되어 2022년 지금에 이르기까지 15년이 흐르는 동안 『눈먼 자들의 도시』와 함께 오랜 사랑을 받아온 작품이다. 이번에 출간되는 『눈뜬 자들의 도시』 스페셜 에디션은 주제 사라마구의 탄생 100주년을 기념하기 위해 많은 독자들이 요청해왔던 초판 버전의 표지로 리뉴얼하여 새롭게 단장했다.

『눈먼 자들의 도시』가 “만약 이 세상 모두가 눈이 멀어 단 한 사람만 볼 수 있다면”이라는 가정하에 눈멀고 난 후의 전복과 혼란을 다루고 있는 반면, 『눈뜬 자들의 도시』에서는 “세상 눈뜬 자들이여, 지금 무엇을 보고 있는가”라는 물음으로 백색투표라는 ‘눈뜬 자들’의 공격, 그리고 권력자들의 예상을 뒤엎는 자유롭고 평화로운 상황을 흥미진진하게 그려나간다. 전작에서 눈멀고 난 후의 약탈과 방화, 강간 등을 경험한 이들은 이제는 두 눈 부릅뜨고 우왕좌왕하는 권력자들을 주시한다. ‘권력’과 ‘제도’를 거부한 이들에 대한 보복으로 이뤄지는 포위와 감금은 한낱 무용지물일 뿐, 결국 국가 이성의 이름으로 치러지는 ‘정당한 암살’로 소설을 마무리하며 작가는 세계화 시대의 인간 존재에 대해 근본적인 물음을 던진다. 주제 사라마구가 문학으로 일궈낸 ‘인간의 조건 3부작’의 시초, 『눈먼 자들의 도시』 완결판으로서 알레고리와 패러독스의 걸작으로 평가된다. “하나의 발길질로, 분노와 저항의 표현으로” 썼다고 말하는 사마라구는 이 작품을 통해 민중에 의해 포위된 권력, 서구에 의해 좌우되는 경제적 세계 통합에 반항하고 있는 것이다.

“무적의 작가가 탄생시킨 또 하나의 역작”이라는 《커커스 리뷰》의 평처럼 작가의 냉철한 비판 정신과 개성이 뚜렷이 드러나 있는 이 작품은, 노벨문학상을 받은 대문호의 깊이와 넓이를 느낄 수 있는 대작이다. 꼬리에 꼬리를 이어가는 대화와 서술을 끈질기게 따라가 작품을 완독한다면, 전복된 세상을 그려낸 전작에서 느낄 수 있었던 통렬함을 넘어 다시 한 번 거침없는 문학의 힘을 체득할 수 있을 것이다.

“정치가들은 백지표보다는 기권표를 선호한다. 왜냐하면 기권표야 뭐라고 둘러대도 상관없으니까. 사람들이 내가 민주주의를 파괴하려 든다고 하지만, 백지표야말로 가장 민주적인 것이라는 점을 난 믿는다.” _ 작가의 말",https://shopping-phinf.pstatic.net/main_3246697/32466978941.20221019134623.jpg
9788991984080,대한민국 2030 재테크 독하게 하라,김민수.이광배 지음,미르북스,경제경영,,
9788901070575,이코노믹 씽킹,"로버트 프랭크 지음, 안진환 옮김",웅진지식하우스,경제경영,,
9788992060233,사람을 얻는 기술,"레일 라운즈 지음, 임정재 옮김",토네이도,자기계발,"성공과 행복의 등불이 되어 줄 '내 사람' 만드는 매력적인 방법과 기술!

세상은 혼자 살 수 없다. 더군다나 성공하려면 수많은 사람들을 내 편으로 만들어야 한다. 실제로 성공한 사람들 주위는 늘 사람들로 북적거린다. 그들이 성공했기 때문에 사람들이 몰려온 것이 아니라 성공에 필요한 사람들을 끊임없이 불러 모은 것이다. 나를 받쳐 줄 후원자, 나를 이끌어 줄 스승, 함께 갈 동료 등 '내 사람'없이는 성공할 수 없다.

『사람을 얻는 기술』은 어떤 상대도 내 사람으로 만들어 버리는 82가지 지혜를 수록하였다. 〈포춘〉 500대 기업의 커뮤니케이션 전문가로 세계적 명성을 쌓은 저자는 '성공적인 인생에 꼭 필요한 사람을 얻는 지혜'를 흥미진진한 사례를 곁들여 누구나 쉽게 이해할 수 있도록 소개하였다.

무엇보다 인생의 성공과 실패는 '사람' 하나 차이라고 강조한다. 그리고 어떻게 행동해야 사람을 얻을 수 있는지 '실수를 보지도 듣지도 마라, 귀신처럼 행동하라, 절친한 감정을 실어 보내라, 주목 받으며 입장하라, 가장 먼저 박수 쳐라' 등 82가지 방법으로 정리하여 생활 속에서 바로 실천할 수 있도록 하였다.

☞ 이 책의 독서 포인트!
""사람을 얻는 자는 성공하고, 사람을 잃는 자는 실패한다""는 진리를 감동적인 사례와 함께 이야기한다. 자신이 가진 장점, 매력, 호감을 상대에게 효과적으로 전달하는 방법, 상대의 뛰어난 재능을 발굴하는 방법, 사람들이 자신에게 언제나 우호적이고 열광하도록 만드는 처방전 등을 아낌없이 제공한다.",https://shopping-phinf.pstatic.net/main_3249285/32492857481.20220527034020.jpg
9788901062792,컬처 코드,"클로테르 라파이유 지음, 김상철 외 옮김",리더스북,경제경영,"글로벌 비즈니스를 성공적으로 수행하기 위한 '컬처 코드'의 이해!

세상은 눈에 보이는 대로 돌아가지 않는다. 전 세계의 수많은 사람들은 같은 사람임에도 불구하고 서로 다르게 행동하고 판단한다. 그러므로 글로벌 기업에서는 한 지역, 한 나라의 사람들을 일반화시켜 물건을 만들거나 마케팅을 펼쳐선 안 된다. 이 책은 세계의 고객과 시장을 깊숙이 이해할 수 있는 단서로 '컬처 코드'를 소개한다.

'컬처 코드'란 자신이 속한 문화를 통해 일정한 대상에 부여하는 무의식적인 의미로써, 쇼핑, 건강, 음식, 사랑, 직업, 정치 등 삶의 여러 곳에서 우리가 사고하고 행동하는 데 영향을 미친다. 컬처 코드를 이해하면 왜 미국은 축구 대신 야구가 인기가 있는지, 왜 일본은 이혼율이 낮은지, 어떻게 이탈리아 남자들은 여자들을 쉽게 유혹하는지 알 수 있다.

아울러 미국에서 인기를 끌었던 스포츠카가 프랑스에서는 왜 외면당했는지, 전통차를 마시던 일본인에게 커피를 팔려면 어떻게 해야 하는지 등도 알 수 있다. 전 세계 모든 인류의 행동과 삶의 방식을 이해하는 컬처 코드를 정리한 이 책은 다양한 사례들을 종합하여 고객과 시장을 근본적으로 이해하고 비즈니스를 성공으로 이끌 수 있도록 도와준다.

〈font color=""1e90ff""〉☞〈/font〉 <b>이 책의 독서 포인트!</b>
이 책은 단순히 문화의 차이를 설명하고 있지 않습니다. 각 문화에 있는 고유한 정신적 경향을 파악하는 것을 도와 기업들이 맞춤형 비즈니스를 제공할 수 있는 단초를 제공해줍니다. 또한 흥미진진한 사례들을 많이 수록하여 일반인도 재미있게 읽을 수 있는 훌륭한 경제교양서입니다.",https://shopping-phinf.pstatic.net/main_3243821/32438215646.20250121081512.jpg
9788960860704,친구,"스탠 톨러 지음, 한상복 옮김",위즈덤하우스,자기계발,,
9788966186655,주식투자 무작정 따라하기,윤재수 지음,길벗,경제경영,,
9788932471228,삼국지 경영학,최우석 지음,을유문화사,자기계발,"前삼성경제연구소 부회장 최우석이 전하는 삼국지 인간경영!

오랜 시간이 흘렀지만 여전히 사랑받는 고전 〈삼국지〉. 삼성경제연구소에서 부회장을 역임한 최우석이 개인 처세에서 국가 전략까지 인간사의 크고 작은 일들을 두루 담고 있는 〈삼국지〉를 경영학적 관점에서 명쾌하게 풀어냈다. 삼국 지도자들의 천하경영과 용인술을 살펴보며 무한경쟁 시대에 있어서 경영의 해답을 찾아본다.

『삼국지 경영학』은 삼국지를 통해 본 리더십과 경영의 진수가 담겨 있다. 1800여 년 전 후한 말, 치열한 투쟁 속에서 삼국의 지도자들이 어떻게 나라를 건설하였고, 어떤 방식으로 나라를 키워나갔는지를 살펴본다. 경제전문가, 최고경영자로써 쌓은 경험들과 노하우를 〈삼국지〉와 결합하여 개인과 기업의 성공을 위한 각종 전략들을 알기 쉽게 설명한다.

본문은 조조, 유비, 손권 등 3영웅들에게 각각 한 장씩을 할애하였다. 조조는 냉철한 판단력을 지닌 위대한 CEO로, 유비는 인정과 의리로 인재를 포용한 깊고 큰 그릇의 CEO로, 손권은 수성(守成)의 명 CEO로 표현한 다음, 이들의 행적을 하나하나 따라가보며 현대 기업에 맞는 조직의 경영비법을 자연스럽게 터득하도록 하였다.

〈font color=""1e90ff""〉☞〈/font〉 <b>이 책의 독서 포인트!</b>
소문난 독서광인 최우석은 삼국지에 대한 해박한 지식과 삼성경제연구소 CEO로서 체득한 현장경영을 바탕으로 리더가 되려는 사람들과 현 리더들에게 유용한 경영관리 비법을 소개한다. 자신만의 프리즘으로 삼국지를 현대에 맞게 재해석하며 인재를 어떻게 기용하고, 조직을 어떻게 발전시키며, 위기에는 어떻게 대처하는지 등을 쉽게 이야기한다.

〈font color=""ff69b4""〉▶〈/font〉 저자가 지난 3년간 〈포브스 코리아〉에 연재한 '삼국지 경영학'을 책으로 묶은 것입니다. 삼국지 유적을 직접 답사하여 촬영한 사진들이 함께 수록되어 있어 영웅들의 행적을 흥미롭게 따라갈 수 있습니다.",https://shopping-phinf.pstatic.net/main_3247833/32478337098.20230725120216.jpg
9791170400929,호미 (출간 15주년 기념 백일홍 에디션),박완서 지음,열림원,에세이,"박완서 소설가가 가장 사랑하는 꽃 백일홍이 피는 초여름, 박완서 산문집 『호미』 출간 15주년을 기념하는 백일홍 에디션이 출간되었다. 2007년 초판 출간 이후 꾸준한 사랑을 받았고, 2011년 선생이 돌아가신 후 맏딸 호원숙 작가가 박완서의 정원에서 어머니를 추억하며 그린 그림을 실은 개정판이 2014년에 출간되며 다시 한번 독자들에게 그리운 마음을 전했다. 올해 백일홍 에디션으로 출간된 3판은 다시 박완서 소설가의 글만 담아 초판의 느낌을 되살렸다. 작가의 소박하고 따뜻한 ‘아치울 노란집’ 정원처럼 표지는 화사한 꽃과 같이, 본문은 싱그러운 풀과 같이 꾸몄다. 어느새 성큼 다가선 초여름 밤, 박완서의 선물 같은 문장들을 다시 만날 시간이다.
1부 ‘꽃과 나무에게 말 걸기’는 복잡한 서울을 벗어나 아치울로 이사한 작가가 자신만의 작고 특별한 정원을 일구며 발견한 일상을 빛내는 작은 행복들을, 2부 ‘그리운 침묵’은 작가가 살아오면서 겪은 크고 작은 고난 속 바래지 않은 휴머니즘과 다음날을 향한 따뜻한 희망을, 3부 ‘그가 나를 바라보았네’는 종교적 깨달음과 삶을 지탱하는 소중한 순간들에 대한 감사를, 4부 ‘딸에게 보내는 편지’는 호원숙 작가에게 가진 신뢰와 애정, 그리고 더없이 너그러운 우인(友人)으로 살다가신 어른들의 삶에 관해 풀어냈다.",https://shopping-phinf.pstatic.net/main_3245817/32458178812.20230516164527.jpg
9788937841668,내 동생 싸게 팔아요,"임정자 지음, 김영수 그림",미래엔아이세움,유아,"주인공 짱짱이는 뭐든지 다 파는 길 건너 시장으로 동생을 팔러 간다. 사람들은 이쁜 척만 하고 고자질쟁이에 욕심꾸러기 먹보인 동생을 거저 줘도 싫다는데... 시장에 동생을 팔러 간다는 기발한 착상으로 동생의 소중함을 깨닫는 누나의 이야기를 풀어냈다. 혼자 책읽기를 시작한 어린이를 위한 그림동화책이다.



자전거에 동생을 태우고 시장에 팔러 나간 짱짱이는 장난감 가게 언니, 꽃집 할아버지, 빵집 아줌마, 친구 순이를 만난다. 인형 하나, 꽃 한 다발, 빵 하나, 급기야는 거저로라도 팔아버리고 싶은 동생이었지만, 다시 생각해 보니 거저 줘버리기엔 동생이 너무 아깝다. 



엄마놀이할 때 아기 시켜도 잘 하고, 공주놀이할 때 하녀 시켜도 잘 하고, 왕자님도 할 줄 알고 심부름도 잘 하는, 먹보지만 노래를 잘 부르는, 색종이로 꽃도 접을 줄 알고, 말도 하고 춤도 출 줄 아는 동생이 다른 무엇보다 소중해 보였기 때문이다.",https://shopping-phinf.pstatic.net/main_3246230/32462309900.20250422072527.jpg
9788934923503,다산선생 지식경영법,정민 지음,김영사,인문학,"탁월한 지식편집자 정약용은 어떻게 지식을 경영하고 정보를 조직했을까?

전방위적 지식경영인 다산 정약용의 공부법을 정리한 〈다산선생 지식경영법〉. 공부방법만 다루는 것이 아니라, 정보판단과 지식편집의 문제를 중점적으로 살펴보는 책이다. 저자는 다산식 지식경영법을 활용하여, 다산의 연구작업 과정에 대한 분석과 탐구를 제시하고 있다. 우리 역사에서 전무후무한 탁월한 지식편집자로 꼽히는 다산이 어떻게 지식을 경영하고 정보를 조직했는지 알아본다. 

이 책은 '다산치학 10강(綱) 50목(目) 200결(訣)'이라는 부제처럼, 열 개의 큰 줄기를 세워 각각 다섯 가지의 방법론으로 배열하였고, 하나의 방법론 안에 네 개의 소제목을 따로 두었다. 이를 통해 다산 지식경영법의 핵심을 파악하고, 방법적 노하우를 분석하고 있다. 주제를 정해 생각을 발전시키고 가설과 목차를 세워 논거를 바탕으로 결론으로 도달하는 방법을 친절히 일러준다. 

또한 공부를 시작하는 학생들에게는 효율적인 공부방법을, 논문을 준비하는 대학원생들에게는 정보처리의 방법과 정리의 요령을 알려주고, 경영현장에서는 당면과제에 접근하고 맥락을 짚어내는 지침서로도 활용될 수 있는 책이다. 다산의 탁월한 사고와 과학적인 논리로 21세기에도 유용한 지식과 정보경영의 로드맵을 제시한다. [양장본]",https://shopping-phinf.pstatic.net/main_3248054/32480545863.20230425164057.jpg
